[27-May-2024 06:09:48 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:09:48 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:10:07 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:10:07 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:11:44 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:11:44 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:14:36 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:14:36 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:15:02 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:15:02 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:15:19 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:15:19 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
[27-May-2024 06:17:17 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\css\style_dynamic_callback.php on line 1171
[27-May-2024 06:17:17 UTC] PHP Warning:  Undefined variable $logo_height in C:\xampp\htdocs\weeklygrocery\wp-content\themes\bridge\includes\qode-dynamic-helper-functions.php on line 1158
